score,grid_mape,grade_mape,grid_mae,grade_mae,runs,seed,turnover,first_child,second_child,third_child,exit
0.17318832692761005,0.17345979277259752,0.1729168610826226,1333.0266666666666,1328.8600000000004,50,619708,0.02,0.75,0.55,0.24,0
0.1735308651064456,0.17379365505345998,0.17326807515943124,1324.9399999999998,1320.7733333333333,50,2837028,0.12,0.6,0.25,0.24,0.005
0.1740162785033087,0.17427897026725167,0.1737535867393657,1328.6033333333332,1324.4366666666667,50,2694486,0.12,0.45,0.4,0.24,0.005
0.17469882912158394,0.1749702118996578,0.17442744634351007,1344.6666666666667,1340.5000000000002,50,762250,0.02,0.9,0.4,0.24,0
0.17577158653379016,0.17604245699305734,0.175500716074523,1352.7399999999996,1348.5733333333333,50,786007,0.02,0.9,0.55,0.08,0
0.1765009932216816,0.1767630801473187,0.17623890629604455,1347.3366666666668,1343.17,50,2718243,0.12,0.45,0.55,0.08,0.005
0.17690469736990563,0.1771665796379757,0.17664281510183558,1350.6100000000004,1346.4433333333332,50,3003327,0.12,0.75,0.25,0.08,0.005
0.1769667441830401,0.17722889255783245,0.1767045958082477,1350.9899999999998,1346.8233333333333,50,2860785,0.12,0.6,0.4,0.08,0.005
0.17749173751482272,0.17775606015387468,0.17722741487577076,1358.2966666666669,1354.13,50,1878829,0.08,0.45,0.55,0.16,0
0.17754045896159765,0.1778048289131707,0.17727608901002456,1358.9400000000003,1354.7733333333335,50,2021371,0.08,0.6,0.4,0.16,0
0.17756180447841807,0.17782613461514676,0.1772974743416894,1359.023333333333,1354.8566666666666,50,2163913,0.08,0.75,0.25,0.16,0
0.1791175701954736,0.17938175368242756,0.17885338670851966,1370.6566666666665,1366.49,50,2203508,0.08,0.75,0.25,0.24,0.015
0.17950218021919695,0.17976632260767392,0.17923803783071998,1373.4399999999998,1369.2733333333333,50,1918424,0.08,0.45,0.55,0.24,0.015
0.1800907834955005,0.18035468356219417,0.17982688342880684,1377.8833333333332,1373.7166666666665,50,2060966,0.08,0.6,0.4,0.24,0.015
0.18018150054630883,0.1804478727678489,0.17991512832476877,1382.1366666666663,1377.97,50,1530393,0.05,0.9,0.25,0.16,0.005
0.18084734690441578,0.1811138316708407,0.18058086213799088,1387.4333333333332,1383.2666666666664,50,1419527,0.05,0.75,0.4,0.24,0.015
0.18102174071058008,0.18129242031343193,0.18075106110772823,1393.1433333333327,1388.9766666666667,50,849359,0.02,0.9,0.55,0.24,0.015
0.18139128914976066,0.181657439593074,0.1811251387064473,1391.3366666666668,1387.17,50,1245309,0.05,0.6,0.55,0.16,0.005
0.18151624993346005,0.18178219761223105,0.18125030225468908,1392.263333333333,1388.096666666667,50,1387851,0.05,0.75,0.4,0.16,0.005
0.18171588344333445,0.18198183219037886,0.18144993469629,1393.5566666666666,1389.3899999999994,50,1562069,0.05,0.9,0.25,0.24,0.015
0.18252556497684522,0.182789216750987,0.18226191320270343,1396.9800000000002,1392.8133333333335,50,2227265,0.08,0.75,0.4,0.08,0.015
0.1827893960689736,0.18305540133760265,0.18252339080034452,1401.7133333333331,1397.5466666666664,50,1276985,0.05,0.6,0.55,0.24,0.015
0.1832796241034617,0.1835425168289111,0.1830167313780123,1402.2266666666667,1398.0600000000002,50,2369807,0.08,0.9,0.25,0.08,0.015
0.1836029520984927,0.18386615762644465,0.18333974657054072,1405.3333333333337,1401.1666666666672,50,2171832,0.08,0.75,0.25,0.16,0.005
0.18417719414551165,0.1844399989554066,0.18391438933561666,1408.6866666666665,1404.5199999999998,50,2084723,0.08,0.6,0.55,0.08,0.015
0.18434786763642866,0.18461353503904918,0.18408220023380814,1413.7133333333338,1409.5466666666673,50,1443284,0.05,0.75,0.55,0.08,0.015
0.1843752877098583,0.18464110536808556,0.18410947005163106,1414.0133333333333,1409.8466666666666,50,1585826,0.05,0.9,0.4,0.08,0.015
0.18545429379364298,0.18572293642108004,0.18518565116620592,1426.2666666666664,1422.0999999999997,50,627627,0.02,0.75,0.55,0.24,0.005
